,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
4822,5,Erie,Buffalo (City),JCT OF RTS 5 & I-190,5   5 53023027,190IX,NYSDOT,1956,12,1
9832,2,Oneida,Utica (City),INT.N-S ART.& BARGE CANAL,FROM THRUWAY EB,ERIE BARGE CANAL,NYSDOT,1989,12,1
9954,2,Oneida,Whitesboro (Village),IN WHITESBORO,922A922A26011004,CSX TRANS/AMTRAK,NYSDOT,1968,12,1
11801,8,Putnam,Southeast (Town),2.4 MI W JCT RTS 312+22,312 312 84011022,MNRR BE LINE,Railroad,1977,12,1
13329,1,Schenectady,Schenectady (City),1.4 MI S JCT SH 5 & SH 50,890I EXIT4C OFFRP,BIG CIRCLE,NYSDOT,1966,12,1
1050,11,Bronx,New York (City),AT PARKCHESTER,WESTCHESTER AVE,AMTRAK/CSXT/P&W,City,1907,12,1
12451,1,Rensselaer,Rensselaer (City),.5 MI E JCT US 9 & US 20,151 151 14031002,EAST STREET,City,1929,12,2
5561,1,Essex,Crown Point (Town),SOUTH OF CROWN POINT,Route 185,DELAWARE & HDSN,NYSDOT,1982,12,2
13986,7,St Lawrence,Waddington (Village),0.3 MI NE JCT 37 + 345,37  37 75021476,BIG SUCKER BROOK,NYSDOT,1957,12,2
13974,7,St Lawrence,Waddington (Town),1.8 MI NE JCT SH37 &SH345,37  37 75021493,BRANDY BROOK,NYSDOT,1957,12,2
7981,4,Monroe,Gates (Town),1.6 MI NE JCT I490S&SH251,490I490I43021144,204 204 43011000,NYSDOT,1963,12,2
13978,7,St Lawrence,Waddington (Town),2.5 MI NE OF PINE GROVE,CAMPBELL ROAD,BIG SUCKER BROOK,County,1948,12,2
10521,4,Ontario,Manchester (Town),JCT RTS 21 + NYS THRUWAY,NYS Route 21,90IX,NYS Thruway Authority,2018,12,3
2781,6,Chemung,Chemung (Town),End I86 Exit 58 WB on Rmp,86I 17 62051203,Roberts Hollow Ck,NYSDOT,2012,12,3
576,6,Allegany,Friendship (Town),1.1 MI N OF CR 20,MAPLE GROVE ROAD,TRIB VANCAMPEN CK,Town,1984,12,3
5743,1,Essex,Schroon (Town),2 MI.N.OF PARADOX,OLD FURNACE ROAD,PARADOX CREEK,County,2018,12,3
17099,8,Westchester,Rye (City),2.1 MI NE MAMARONECK RYE,PLAYLAND PARKWAY,THEO FRMO AV-CR54,NYS Thruway Authority,1956,12,3
643,6,Allegany,Rushford (Town),3.1 MI SE OF RUSHFORD,BARBER HILL ROAD,RUSH CREEK,Town,1986,12,3
16958,8,Westchester,New Rochelle (City),NEW ENGLAND VIADUCT,95IX,WEBSTER AVENUE,NYS Thruway Authority,1954,12,3
4829,5,Erie,Buffalo (City),2.9 MI NE JCT RTS 33 + 5,33  33 53011035,33   33 53011040,NYSDOT,1965,12,3
11449,9,Otsego,Burlington (Town),AT BURLINGTON,80  80 94041145,BUTTERNUT CREEK,NYSDOT,2016,12,3
573,6,Allegany,Friendship (Town),1.5 MI EAST OF FRIENDSHIP,COUNTY ROAD 20,TRB VAN CAMPEN CK,County,1987,12,3
6626,2,Herkimer,Herkimer (Town),JCT RTS 5 & 51 N OF ILION,51  51 23031169,CSX TRANS/AMTRAK,NYSDOT,1968,12,3
6625,2,Herkimer,Herkimer (Town),JCT RTS 5 & 51 N OF ILION,51  51 23031169,CSX TRANS/AMTRAK,NYSDOT,1968,12,3
17267,8,Westchester,Yonkers (City),0.8 MI SW OF BRONXVILLE,MIDLAND AVENUE,MNRR HA LINE,Railroad,1880,12,3
3894,9,Delaware,Colchester (Town),2.4 MI NW SULLIVAN CO LN,17  17 93081329,CR 17,NYSDOT,1968,12,3
3893,9,Delaware,Colchester (Town),2.4 MI NW SULLIVAN CL,17  17 93081329,CR 17,NYSDOT,1968,12,3
5944,7,Franklin,Moira (Town),2.4MI NW MOIRA,WANGUM ROAD,LAWRENCE BROOK,County,2010,12,3
5935,7,Franklin,Moira (Town),.7 MI S OF BRUSHTON,"CR 7, GALE RD",STONY BROOK,County,2014,12,3
5463,5,Erie,Tonawanda (Town),.4 MI W JCT US62 & SH356,CREEKSIDE DRIVE,TRB TONAWANDA CRK,County,1964,12,3
6434,1,Greene,New Baltimore (Town),2 MI NW NEW BALTIMORE,DEANS MILL ROAD,HANNACROIS CREEK,County,1961,12,3
5462,5,Erie,Tonawanda (Town),.4 MI W JCT US62 & SH356,CREEKSIDE DRIVE,DIVERSION CHANNEL,County,1986,12,3
5461,5,Erie,Tonawanda (Town),.4 MI W JCT US62 & SH356,CREEKSIDE DRIVE,DIVERSION CHANNEL,County,1986,12,3
9669,2,Oneida,New Hartford (Village),05MI S  JCT RTS 8+12,8   8 26076000,921E921E26011010,NYSDOT,1967,12,3
6510,2,Hamilton,Lake Pleasant (Town),11.8 MI N JCT RTS 8+30,30  30 22061385,LEWEY LAKE OUTLET,NYSDOT,1992,12,3
1523,9,Broome,,JCT I81 & SH 7,81I81I91012021,7 7 91012028,NYSDOT,2018,12,3
2780,6,Chemung,Chemung (Town),End I86 Exit 58 EB offRam,86I 17 62051203,Roberts Hollow Ck,NYSDOT,2012,12,3
15847,8,Ulster,Kingston (City),0.8 MI S JCT RTS 28+I87,981K981K86011002,ESOPUS CREEK,NYSDOT,1962,12,3
8223,4,Monroe,Penfield (Town),1.2MI NW JCT RTS253+441,Penfield Road,IRONDEQUOIT CREEK,County,1929,12,3
12229,11,Queens,New York (City),IN LONG ISLAND CITY,THOMSON AVENUE,AMTRAK  YARD,City,1908,12,3
16201,1,Warren,Johnsburg (Town),0.5 MI NE JCT SH28 & 28N,28N 28N17031041,UPPER HUDSON R RR,NYSDOT,1930,12,3
3724,3,Cortland,Harford (Town),.2 MI NE JCT SH38 & SH221,221 221 32011002,TRB E B OWEGO CRK,NYSDOT,2018,12,3
15779,8,Ulster,Denning (Town),0.6 MI NE OF BULL RUN,PEEKAMOOSE ROAD,BEAR HOLE BROOK,County,1947,12,3
5792,7,Franklin,Bangor (Town),2.4 MI NW OF WEST BANGOR,CR 16,TRIB LIT SALMON R,County,2010,12,3
4063,9,Delaware,Hancock (Town),.2 MI SE JCT SH 30 & SH17,BRIDGE STREET,BEAVER KILL,County,1932,12,3
6504,2,Hamilton,Inlet (Town),AT INLET,CR1 SOUTH SHORE RD,INLET FOURTH LAKE,County,2010,12,3
1871,5,Cattaraugus,New Albion (Town),4.8 MI NW VIL OF L VALLEY,353 353 51012121,BR CATTARAUGUS CK,NYSDOT,1980,12,3
11481,9,Otsego,Exeter (Town),5.3 MI S JCT RTS 28 + 20,28  28 94033298,HERKIMER CREEK,NYSDOT,2016,12,3
15771,8,Ulster,Denning (Town),1.2 mi NE of Claryville,DENNING ROAD,EAST BRANCH NEVERSINK RIVER,County,2016,12,3
2018,3,Cayuga,Auburn (City),0.5 M S OF JUNC US20&US5,MILLER STREET,OWASCO POWER RACE,City,1978,12,3
5975,7,Franklin,,07MiEast of Wolf Pond RD,Bryants Siding Road,Ragged Lake Outlet,County,2015,12,3
2015,3,Cayuga,Auburn (City),IN AUBURN,GENESEE STREET,OWASCO OUTLET,City,1880,12,3
7358,7,Lewis,Diana (Town),6.7 MI NE JCT SH3 & SH 3A,3   3 74031012,MOHAWK ADIR & NO,NYSDOT,1960,12,3
13837,7,St Lawrence,Massena (Town),JCT. RTE.131 & GRASSE R.,131 131 75011123,GRASSE RIVER,NYSDOT,1956,12,3
8355,4,Monroe,Rochester (City),.3 MI W JCT GEN RVR& I490,PLYMOUTH AVENUE,490I490I43022032,NYSDOT,1974,12,3
6201,4,Genesee,Pembroke (Town),JCT RT 77 & TONAWANDA CK,77  77 41021113,TONAWANDA CREEK,NYSDOT,1987,12,3
10823,8,Orange,Montgomery (Town),1.8 MI W JCT I84 & SH 208,84I 84I83011269,NORFOLK SOUTHERN RAILROAD,NYSDOT,1969,12,3
5855,7,Franklin,Dickinson (Town),1.7 MI NE DICKINSON CENTR,CHURCH ROAD,DEER RIVER,County,2017,12,3
5911,7,Franklin,Malone (Town),1 MI S OF CHASM FALLS,"CR25,Fayettvil Rd",SALMON RIVER,County,2017,12,3
13842,7,St Lawrence,Massena (Town),5 MILES NE OF MASSENA,COUNTY ROAD 46,SPRING BROOK,County,1963,12,3
16819,8,Westchester,Mamaroneck (Village),JCT US 1 & MAMARONECK RVR,1 87033031,MAMARONECK RIVER,NYSDOT,1895,12,4
7576,4,Livingston,Mount Morris (Village),JCT RTE 36 + GENESEE R,36  36 42021182,GENESEE RIVER,NYSDOT,1955,12,4
4732,5,Erie,Amherst (Town),0.5 MI W JCT RT 263 +I290,MAPLE ROAD,290  290 53011064,NYSDOT,1961,12,4
16922,8,Westchester,Mount Vernon (City),JCT OF RTS CCP & BRP,EB COLL.DIST.907K,907GX,NYSDOT,1970,12,4
12415,1,Rensselaer,Pittstown (Town),75 FT W INT HALL RD,7 7 14092129,Sunkauissia Creek Tributary,NYSDOT,2016,12,4
12804,8,Rockland,Clarkstown (Town),1.3 MI N of Casper Hill R,Kings Highway,Kill Von Beaste,County,2008,12,4
17013,8,Westchester,Ossining (Town),1.2 MI S JCT RTS 9 & 129,9   9 87032153,CROTON RIVER,NYSDOT,1998,12,4
5395,5,Erie,Orchard Park (Town),0.1 mile south of Thorn A,Duerr Road,Smokes Creek,County,2010,12,4
7652,4,Livingston,York (Town),3.3 MI NE OF YORK,FOWLERVILLE ROAD,GENESEE RIVER,County,1950,12,4
16624,8,Westchester,Briarcliff Manor (Village),.5MI S OF PLESVIL RO/TSP,987G987G87101055,WASHBURN CREEK,NYSDOT,1994,12,4
3657,8,Columbia,Taghkanic (Town),1.1 MI SE OF TAGHKANIC,COUNTY ROAD 27,TAGHKANIC CREEK,County,2015,12,4
3585,8,Columbia,Greenport (Town),1.1 MI N JCT RTS 9+9H,ROUTE 9H,TAGHKANIC CREEK,NYSDOT,2016,12,4
17014,8,Westchester,Ossining (Town),1.2 MI S JCT RTS 9 & 129,9   9 87032153,CROTON RIVER,NYSDOT,1998,12,4
8356,4,Monroe,Rochester (City),JCT PATTONWD & GENESEE R,Pattonwood Drive,CSX Trans,NYSDOT,2004,12,4
5873,7,Franklin,Fort Covington (Town),1.9MI SE FORT COVINGTON,"CR 42, MERRICK RD",W BR DEER CREEK,County,1947,12,4
5405,5,Erie,Orchard Park (Town),1.9 MI N OF NORTH BOSTON,WARD DRIVE,BR 18 MILE CREEK,County,1936,12,4
4537,8,Dutchess,Poughkeepsie (City),0.7 MI JCT US 9/44 & SH 5,HOFFMAN  STREET,MNRR HU LINE,Railroad,2012,12,4
5305,5,Erie,Lancaster (Village),0.1 MI NE RT 20 & CENTRAL,CLARK STREET,PLUM BOTTOM CREEK,Town,1996,12,4
15364,9,Tioga,Barton (Town),2 MILES SW OF BARTON,BARTON ROAD,NORFOLK SOUTHERN MP.247.18,Town,2016,12,4
9300,5,Niagara,Newfane (Town),2 MI W JCT SH 104 & SH 78,104 104 54012199,EIGHTEENMILE CRK,NYSDOT,1929,12,4
10914,8,Orange,Port Jervis (City),JCT US6 & NEVERSINK RIVER,6 X,NEVERSINK RIVER,City,1929,12,4
883,11,Bronx,New York (City),AT HUNTS POINT,BRYANT AVENUE,AMTRAK/CSXT/P&W,City,1908,12,4
15468,9,Tioga,Owego (Town),0.1 MI N OWEGOINTERCHANGE,960JX,SUSQUEHANNA RIVER,NYSDOT,1968,12,4
5874,7,Franklin,Fort Covington (Town),2.4MI W FORT COVINGTON,"CR 43, DRUM STREE",PIKE CREEK,County,1963,12,4
4714,5,Erie,Amherst (Town),NE 0F KLEIN & YOUNGS,CHAPEL WOODS,DRAINAGE DITCH26B,Town,2010,12,4
12305,11,Queens,,JCT GCP+ROUTE 678,908B908BX5MR06B1,908B908BX5M24046,NYSDOT,2017,12,4
13820,7,St Lawrence,Louisville (Town),JCT RTE 37 + GRASSE R,37  37 75021617,GRASSE RIVER,NYSDOT,1956,12,4
10824,8,Orange,Montgomery (Town),1.8 MI W JCT I84 & SH 208,84I 84I83011269,NORFOLK SOUTHERN RAILROAD,NYSDOT,1969,12,4
13844,7,St Lawrence,Massena (Village),JCT RTE 420 + RACQUETTE R,420 420 75011115,RAQUETTE RIVER,NYSDOT,1966,12,4
3645,8,Columbia,Stockport (Town),0.4 MI NE OF STOCKPORT,FITTING ROAD,WIDOWS CREEK,County,1934,12,4
2103,3,Cayuga,Niles (Town),2 MI SW OF MANDANA,ROWE ROAD,DUTCH HOLLOW BROOK,Town,1993,12,4
10289,3,Onondaga,Skaneateles (Town),AT MOTTVILLE,CROW HILL ROAD,SKANEATELES CREEK,Town,1900,12,4
6104,4,Genesee,Batavia (City),JCT RTE 98 + TONAWANDA CK,33  33 41032010,TONAWANDA CREEK,NYSDOT,1952,12,4
3521,8,Columbia,Claverack (Town),1.3 MI SW OF CLAVERACK,COUNTY ROAD 29,TAGHKANIC CREEK,County,1953,12,4
742,6,Allegany,Wirt (Town),5.0 MI S FRIENDSHIP,WATSON ROAD,TRIB S BR VAN CAMPEN CRK,Town,1979,12,4
3626,8,Columbia,New Lebanon (Town),4.6 MI N JCT SH22 & SH295,22  22 81051366,S B WYOMANOCK CRK,NYSDOT,1934,12,4
4479,8,Dutchess,Millbrook (Village),0.8 MI.NW OF MILLBROOK,44A 44A82011026,EAST BRANCH WAPPINGER CREEK,NYSDOT,1953,12,5
10339,3,Onondaga,Syracuse (City),VIADUCT I-690 EB@I-81 INT,690I690I33012023,81I 81I33032046,NYSDOT,1968,12,5
6031,2,Fulton,Johnstown (Town),4.0MI SE JCT RTS 10 & 29A,29A 29A21021181,PECKS CREEK,NYSDOT,1998,12,5
11979,11,Queens,New York (City),AT SUNNYSIDE,49TH AVENUE,LONG ISLAND RR,City,1908,12,5
4933,5,Erie,Buffalo (City),.3 MI SW JCT SH5 & BUF RV,MICHIGAN AVENUE,BUFFALO RIVER,City,1930,12,5
11117,4,Orleans,Carlton (Town),0.1 MI S OF KEYONVILLE,KENYONVILLE ROAD,OAK ORCHARD RIVER,County,2002,12,5
17202,8,Westchester,Yonkers (City),JCT RTE 100+SBP,100 100 87011011,987F  987F,NYSDOT,1962,12,5
16935,8,Westchester,Mount Vernon (City),2.3 MILES WEST OF PELHAM,SOUTH STREET,MNRR NH LINE,Railroad,1893,12,5
16500,4,Wayne,Lyons (Village),JCT OF RTE 31 + BARGE C,31  31 37061097,ERIE CANAL,NYSDOT,1965,12,5
11823,11,Queens,New York (City),AT SUNNYSIDE YARD,25  25 05021009,LIRR-SP12,City,1910,12,5
6679,2,Herkimer,Newport (Town),2.1 MI NE JCT RTS 28 & 29,28  28 23041232,WHITE CREEK,NYSDOT,2014,12,5
15014,9,Sullivan,Cochecton (Town),AT COCHECTON,COCHECTON DAM ROAD,DELAWARE RIVER,NYSDOT,1950,12,5
5791,7,Franklin,Bangor (Town),1 MI S OF WEST BANGOR,"CR 10, CROOKS ROA",DEVELIN BROOK,County,1962,12,5
9620,2,Oneida,Marcy (Town),1.5 MI E JCT SH291 & SH49,49  4926023599,90IX,NYSDOT,2001,12,5
11432,3,Oswego,West Monroe (Town),.2 MI N EXIT 31 OF I81,81I 81I33033122,ONEIDA LAKE,NYSDOT,1959,12,5
4975,5,Erie,Cheektowaga (Town),JCT RT 277 + 33,277 277 53011180,33  33 53012023,NYSDOT,1967,12,5
944,11,Bronx,New York (City),AT HUNTSPOINT,FAILE STREET,AMTRAK/CSXT/P&W,City,1906,12,5
13577,6,Schuyler,Montour Falls (Village),0.9 MI S OF MONTOUR FALLS,14  14 63021035,Diversion Channel,NYSDOT,1950,12,5
12554,1,Rensselaer,Stephentown (Town),RTE 43 AT STEPHENTOWN CTR,43  43 14032210,BLACK RIVER,NYSDOT,2016,12,5
11433,3,Oswego,West Monroe (Town),I81 NB AT ONONDAGA C LINE,81I 81I33033122,ONEIDA LAKE,NYSDOT,1959,12,5
12976,8,Rockland,Stony Point (Town),1.5 MI E JCT RTE 210+PIP,COUNTY ROAD 106,CEDAR POND BROOK,County,1970,12,5
4559,8,Dutchess,Poughkeepsie (Town),1.1 MI NW JCT CRs 28 & 91,BRIDGE STREET,MNRR HU LINE,Railroad,2014,12,5
5793,7,Franklin,Bangor (Town),2.2 MI NW OF WEST BANGOR,CR 16 BACON RD,LITT SALMON RIVER,County,1951,12,5
15862,8,Ulster,Lloyd (Town),AT HIGHLAND,RIVER ROAD,TWAALFSKILL CREEK,Town,2006,12,5
4906,5,Erie,Buffalo (City),2.9 MI NE JCT RTS 33 + 5,DELEVAN AVENUE,33   33 53011039,NYSDOT,1965,12,5
6533,2,Hamilton,Speculator (Village),0.7 MI SE JCT RTS 8 & 30,8   8 22091283,SACANDAGA RIVER,NYSDOT,1968,12,5
219,1,Albany,Colonie (Town),0.8 MI SW JCT 32 & 155,155 155 11013096,LINCOLN AVE,NYSDOT,1961,12,5
13579,6,Schuyler,Montour Falls (Village),0.3 MI SE JCT RTS 14 +224,224 224 63021143,Diversion Channel,NYSDOT,1950,12,5
6490,2,Hamilton,Indian Lake (Town),20 MI N JCT SH 8 & SH 30,30  30 22061467,SQUAW BROOK,NYSDOT,1931,12,5
5933,7,Franklin,Moira (Town),1.7 MI SE SOUTH BOMBAY,"CR 17, SAYLES RD",LITTLE SALMON RVR,County,1952,12,5
4562,8,Dutchess,Poughkeepsie (Town),IN NEW HAMBURG,Reed Avenue,MNRR HUDSON LINE,Railroad,1930,12,5
10755,8,Orange,Greenville (Town),4.1 MI SW OF OTISVILLE,COUNTY ROAD 70,SHAWANGUNK KILL,County,1996,12,5
2450,5,Chautauqua,Jamestown (City),AT JAMESTOWN,SOUTH MAIN STREET,CHADAKOIN RIVER,County,1872,12,5
8983,11,New York,New York (City),QUEENSBORO BR OVER EAST R,25 X,NEW YORK STREETS,City,1909,12,5
2541,5,Chautauqua,Poland (Town),0.4 MI NE OF CLARKS CORN.,POLAND CENTER RD,MUD CREEK,County,1936,12,5
16040,8,Ulster,Shawangunk (Town),10.3MI E JCT RTS 52+209,52  52 86021201,VERKEERDER KILL,NYSDOT,2016,12,5
10537,4,Ontario,Phelps (Town),4.1 MI N OF GENEVA,96  96 44041009,14  14 44043044,NYSDOT,1958,12,5
13823,7,St Lawrence,Louisville (Town),.2 MILE SE OF CHASE MILLS,"CR 36, CHASE MILL",GRASSE RIVER,County,1981,12,5
11819,8,Putnam,Southeast (Town),1.4 MI S JCT I84 & I684,TURK HILL ROAD,684I684I84021021,NYSDOT,1967,12,5
3667,3,Cortland,Cincinnatus (Town),0.8 MI S OF CINCINNATUS,COUNTY ROAD 166,BRACKEL CREEK,County,1934,12,5
12304,11,Queens,,JCT GCP+ROUTE 678,678I678IX5M12040,908B908BX5M24046,NYSDOT,2018,12,5
13634,3,Seneca,Lodi (Town),1.4 MI WEST OF LODI,UPPER LAKE ROAD,MILL CREEK,Town,2019,12,5
10737,8,Orange,Goshen (Town),4.8 MI S OF MIDDLETOWN,MAPLE AVENUE,WALLKILL RIVER,County,2007,12,5
13673,3,Seneca,Waterloo (Village),AT WATERLOO-SH96 & B CNL,LOCUST STREET,CAY & SEN CANAL,NYSDOT,1914,12,5
5525,5,Erie,West Seneca (Town),JCT SH 240 & CO RD 101,RIDGE ROAD,CAZENOVIA CREEK,County,1955,12,5
3848,3,Cortland,Willet (Town),.9 MI N JCT SH 26 & SH221,26  26 32021058,TRIB OTSELIC RVR,NYSDOT,1936,12,5
34,1,Albany,Albany (City),I787 & B:WAY - D&H RWY,787I787I11011013,BROADWAY,NYSDOT,1973,12,5
14435,6,Steuben,Jasper (Town),3.6 MI EAST OF S CANISTEO,COUNTY ROAD 21,N B TUSCARORA CRK,County,1988,12,5
11078,8,Orange,,0.8MI SE Jct Ledge Rd+NV,New Vernon Road,Little Shawangunk Kill,County,2015,12,5
1,1,Albany,Albany (City),JCT US 9 & PATROON CREEK,9   9 11081025,CSX TRANS/ AMTRAK,NYSDOT,1971,12,6
11811,8,Putnam,Southeast (Town),2.2 MI NE OF CROTON FALLS,LOWER MINE ROAD,E BR CROTON RIVER,"NYC Dept of Water Supply, Gas and Electric",1908,12,6
1889,5,Cattaraugus,Olean (City),IN NORTH OLEAN,86I 17 51124011,WNY&PA RR,NYSDOT,1973,12,6
6768,2,Herkimer,Stark (Town),.3 MI NW JCT SH80 & SH16,168 168 23011138,TRIB OTSQUAGO CRK,NYSDOT,2016,12,6
15696,3,Tompkins,Ithaca (Town),IN FOREST HOME - ITHACA,COUNTY ROAD 121,FALL CREEK,County,1909,12,6
8186,4,Monroe,Ogden (Town),1.4 MI E OF SPENCERPORT,GILLETT ROAD,EX-NY CENTRAL RR,Railroad,1969,12,6
11431,3,Oswego,West Monroe (Town),1.8 MI E JCT SH 49 & I81,49  49 34012171,BIG BAY CREEK,NYSDOT,1941,12,6
10441,3,Onondaga,,1.5 MI NE JCT US20 & RT80,RTE 80,WEST BRANCH OF ONONDAGA CREEK,NYSDOT,2001,12,6
13874,7,St Lawrence,Oswegatchie (Town),4.5 MILES NW OF HUVELTON,EEL WEIR ROAD,OSWEGATCHIE RIVER,County,1960,12,6
11959,11,Queens,New York (City),0.9 MI W JCT I278 & I495,495I495IX5M13025,495I495IX5C13A04,NYSDOT,1969,12,6
10364,3,Onondaga,Syracuse (City),.6 MI SE JCT ONON CK &SH5,930C930C33011001,ONONDAGA CREEK,NYSDOT,1964,12,6
280,1,Albany,Menands (Village),.1 MI SE JCT SH32 & SH913,913T913T11011000,DELAWARE & HUDSON,NYSDOT,1970,12,6
1895,5,Cattaraugus,Olean (City),.3 MI W EXIT 26 OF I86,86I 17 51124009,WNY&PA RR,NYSDOT,1973,12,6
4939,5,Erie,Buffalo (City),JCT. OF RTS 5 + I190,PEARL ST OFF RAMP,FRANKLIN STREET,NYSDOT,1955,12,6
8330,4,Monroe,Rochester (City),CITY OF ROCHESTER,COURT STREET,GENESEE RIVER,City,1893,12,6
10312,3,Onondaga,Syracuse (City),CONNECTION I690WB & I81SB,81I 81I33032042,I81NB,NYSDOT,1968,12,6
4322,8,Dutchess,Beacon (City),IN THE CITY OF BEACON,BEEKMAN STREET,MNRR HU  LINE,City,1991,12,6
